Asthma,Total local tax,Acquisition tax,Automobile tax,Region development tax,Urban planning tax,local education tax,licence tax,property tax,revenue tax for previous year,local income tax,residence tax,Marriage rate,Birthrate,Divorce rate,The number of people living with dementia,The number of people who smoked,The number of current smokers,The number of people that drinks alcohol,The number of people who are drunk,The number of people who took consultant about one's drinking problem,The number of people who participated in exercise programs in a community,Weight control: exercise,Weight control: fasting,Weight control: dietary treatment,Weight control: diet pills with no prescription,Weight control: diet pills with prescription,The number of people who brushes their teeth after lunch,The number of people who neglected mandatory dental treatment,The number of people with experience with oral treatment,The number of people with experience with teeth scaling,The number of people who had stress counselling,The number of people who experienced depression,The number of people who had counselling about depression,The number of people who received influenza vaccination,The number of people who experienced with health checkup,The number of people who experienced with acute disease and addiction to an accident,The number of people who experienced with medical services (without dental clinic),The number of people who experienced with damage cause,The number of people who experienced with lying sick in bed,The number of economically active person,The number of people who enrolled in a private medicare,The number of people that visited health center,Averagee age that started smoking,The average smoking amount per day with everyday smokers,The average smoking days per month with random smokers,The average smoking amoung per day with random smokers,The number of years for smoking _ former smokers,The number of months for smoking _ former smokers,The average smoking amount per day _ former smokers,Average age that started drinking,Drinking frequency,The amount of drinking per day,High risk drinking rate (Male),High risk drinking rate (Female),The number of people who experienced with failure of drinking control,The number of people who experienced with difficulties in daily life after drinking,The number of people who experienced with blacked out after drinking,The number of days with heavy work outs,Hours with heavy work outs,The average minutes with heavy work outs,The number of days with regular work outs,Hours with regular work outs,Average minutes with regular work outs,The number of days with walking,The average hours for walking,The average minutes for walking,Accessability to fitness center,The number of days with breakfast in a week,Low salt preference _ the average amount of natrium consume,Low salt preference _ adding salt to meals,Low salt preference _ adding soy sauce to fried meals,The number of people who chekcs nutrient balance,Self-recognition of body shape,The number of people who experiences in diet control,Average height,Average weight,Self-rated dental health,The number of people who has difficulties with mastication,The number of people who has difficulties with pronunciation,Average sleeping time,Self-rated stress amount,Self-rated health condition,EQ-5D: exercise capacity,EQ-5D: self-care,EQ-5D: daily activities,EQ-5D: pain/discomfort,EQ-5D: anxiety/depression,EQ-VAS (0~100 오늘의 건강상태),Job categories: employer / owner,Job categories: employee,Job categories: unpaid family worker,Marital status: live together,Marital status: separated,Marital status: widowed,Marital status: divorced,Residence period less than 5 years in a city,Residence period less than 5~10 years in a city,Residence period less than 10~15 years in a city,Residence period less than 15~20 years in a city,Residence period more than 20 years in a city,monthly income
0.163478,"0.014739514","0.056237055","0.068418603","0.017510429","0.013406473","0.010804715","0.031711953","0.07109246","0.170167198","0.00439855","0.389704819","0.486476608","0.385932021","0.440345336","0.220870782","0.689237205","0.395649835","0.876647712","0.854489393","0.055768922","0.17818597","0.773474736","0.681967216","0.71441206","0.18668036","0.157017733","0.740058704","0.46341409","0.594234974","0.445384819","0.484600141","0.293603797","0.397814189","0.26934373","0.607488613","0.091731038","0.300701375","0.181061818","0.41001828","0.319378912","0.814385232","0.834897167","0.272062443","0.484034868","0.212571429","0.374269006","0.323940358","0.1546875","0.475697452","0.215336122","0.162052979","0.559105443","0.672610102","0.447826116","0.23580704","0.340022022","0.501536708","0.162254253","0.129753469","0.506686131","0.125057644","0.058286386","0.677896689","0.504975707","0.175180374","0.423743645","0.253551281","0.301976627","0.316581305","0.959049678","0.354293904","0.322254017","0.947961359","0.211548674","0.780753459","0.938397276","0.584975077","0.481579198","0.850638397","0.317963326","0.287636442","0.460759585","0.204464965","0.147459124","0.124160534","0.373072674","0.401509742","0.834380717","0.113635762","0.762776584","0.03996397","0.547420341","0.236361616","0.212364107","0.525157107","0.12793502","0.20418911","0.25060823","0.194341485","0.802209146","0.564918627"
0.284133,"0.065306426","0.20210575","0.198069472","0.020367904","0.013568459","0.042857802","0.140374899","0.174216016","0.158590235","0.006163526","0.419203734","0.11555306","0.105572461","0.453579125","0.578061639","0.554300978","0.253849745","0.510965165","0.40375812","0.198665174","0.182211191","0.332650917","0.142380416","0.339938867","0.126668518","0.160378597","0.443939899","0.479535614","0.56356528","0.373321785","0.494540098","0.349957955","0.253058942","0.560724234","0.556367586","0.509055809","0.358171302","0.315765821","0.828066178","0.341994257","0.174062968","0.416441149","0.667174058","0.780212469","0.533647059","0.575507396","0.668187773","0.063548259","0.722130653","0.812256998","0.440673577","0.497767715","0.564924018","0.391073446","0.308819299","0.163516289","0.610508704","0.403760501","0.352286028","0.329512779","0.604387774","0.468781681","0.263065543","0.515659737","0.440545798","0.371800301","0.469366662","0.787319822","0.353295874","0.697625835","0.57713869","0.785930871","0.449024454","0.586443173","0.117714553","0.519654537","0.735962705","0.331131719","0.655303891","0.605985573","0.508611348","0.72821322","0.539581442","0.345381959","0.459493805","0.711825251","0.421919016","0.732045923","0.634947097","0.148718205","0.288853307","0.729898499","0.161505356","0.474708411","0.298419705","0.30312837","0.265511636","0.212106471","0.183633427","0.749625677","0.168744527"
0.248593,"0.084966558","0.331562383","0.057090252","0.047557817","0.015617075","0.041034444","0.162626727","0.276418393","0.127517335","0.014976807","0.412294495","0.382849964","0.402953752","0.391361567","0.377809809","0.514215469","0.392897981","0.845616813","0.867402081","0.194765545","0.266774499","0.920463095","0.348964016","0.803830323","0.248364228","0.25867036","0.940753562","0.603924388","0.868969525","0.658960622","0.594838737","0.317382421","0.39694655","0.277240469","0.586940769","0.144476674","0.338350608","0.13657011","0.419769365","0.415709918","0.791930294","0.857148187","0.217756981","0.415901995","0.521454545","0.372142477","0.186604161","0.1434375","0.289351196","0.08705837","0.214677159","0.692485057","0.681932551","0.590732148","0.201719194","0.428823652","0.560572798","0.298267811","0.111824142","0.511815372","0.223762101","0.047724383","0.840749741","0.741825636","0.117681797","0.48344152","0.086309089","0.212798347","0.382829606","0.851481808","0.391324237","0.141340507","0.784175981","0.101925824","0.740376759","0.738881325","0.310827512","0.803714588","0.97793114","0.375523777","0.113592052","0.350557278","0.052728968","0.087195445","0.021644007","0.236820083","0.499280101","0.85543798","0.101718659","0.829977561","0.048687193","0.714704944","0.058133227","0.010204758","0.481206187","0.526554257","0.246853423","0.383401594","0.449851831","0.559747291","0.591638095"
0.538550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.248006,"0.042152536","0.16105265","0.052289404","0.034197285","0.014646166","0.016001416","0.099742899","0.100442664","0.174270649","0.016467233","0.455574471","0.531702202","0.723404168","0.347535414","0.345196356","0.732105437","0.520116051","0.900493661","0.873776055","0.22186335","0.070407211","0.695952561","0.365217392","0.857226208","0.556997314","0.304676181","0.788483155","0.764540214","0.694847939","0.654247681","0.666720211","0.405869756","0.296739124","0.162585806","0.557906214","0.157839237","0.466754665","0.288963648","0.623417554","0.52455785","0.840310591","0.856618254","0.064655003","0.645971727","0.434086957","0.293668955","0.064467344","0.100657895","0.500432465","0.06617653","0.148478947","0.561897245","0.569035391","0.447533774","0.303016855","0.471589901","0.647249251","0.260113029","0.149873711","0.703720453","0.232907966","0.136126819","0.579071911","0.527876897","0.436278002","0.278421166","0.409331634","0.255053222","0.013587741","0.708073929","0.499879742","0.127912974","0.73996602","0.158887105","0.751278547","0.816864728","0.520576925","0.635021519","0.851153974","0.318909832","0.093881663","0.468613528","0.132628371","0.140857358","0.099435379","0.136732362","0.150839931","0.826318142","0.12009463","0.864760375","0.09253703","0.59840704","0.29362904","0.107476847","0.500382202","0.254479439","0.393604802","0.48310645","0.403121948","0.590016043","0.491213012"
0.235528,"0.042152536","0.16105265","0.052289404","0.034197285","0.014646166","0.016001416","0.099742899","0.100442664","0.174270649","0.016467233","0.455574471","0.531702202","0.723404168","0.347535414","0.345196356","0.732105437","0.520116051","0.900493661","0.873776055","0.22186335","0.070407211","0.695952561","0.365217392","0.857226208","0.556997314","0.304676181","0.788483155","0.764540214","0.694847939","0.654247681","0.666720211","0.405869756","0.296739124","0.162585806","0.557906214","0.157839237","0.466754665","0.288963648","0.623417554","0.52455785","0.840310591","0.856618254","0.064655003","0.645971727","0.434086957","0.293668955","0.064467344","0.100657895","0.500432465","0.06617653","0.148478947","0.561897245","0.569035391","0.447533774","0.303016855","0.471589901","0.647249251","0.260113029","0.149873711","0.703720453","0.232907966","0.136126819","0.579071911","0.527876897","0.436278002","0.278421166","0.409331634","0.255053222","0.013587741","0.708073929","0.499879742","0.127912974","0.73996602","0.158887105","0.751278547","0.816864728","0.520576925","0.635021519","0.851153974","0.318909832","0.093881663","0.468613528","0.132628371","0.140857358","0.099435379","0.136732362","0.150839931","0.826318142","0.12009463","0.864760375","0.09253703","0.59840704","0.29362904","0.107476847","0.500382202","0.254479439","0.393604802","0.48310645","0.403121948","0.590016043","0.491213012"
0.224697,"0.09367015","0.10923383","0.095444939","0.036510306","0.013676415","0.021315723","0.08586165","0.149999146","0.055349612","0.09442766","0.484911351","0.664392064","0.778707698","0.370637644","0","0.658841831","0.502549287","0.734978297","0.804728865","0.221382099","0.152842541","0.96848201","0.433839472","0.58477699","0.679297758","0.358606021","0.895646719","0.371192003","0.826357384","0.579931184","0","0.128162802","0.098698463","0.216768636","0.598992575","0.010442158","0.455785901","0.183356885","0.309182834","0.322293724","0.995331313","0.883290387","0.284558318","0.383839468","0.403555556","0.43816331","0.096133318","0.187708334","0.187719901","0.11052578","0.146088512","0.647728827","0.527361059","0.394010972","0.290084467","0.226586717","0.345533037","0.320708795","0.125145054","0.451732163","0.35616518","0.056247632","0.605109667","0.656420611","0.018542018","0.590145869","0.391725663","0.352540179","0.436108651","0.541785101","0.325791368","0.152662947","0.699223611","0.113308531","1","0.981053463","0.278530112","0.892521843","0.964701155","0.300830296","0.324731171","0.371230112","0.005179697","0.048499774","0","0.245343477","0.480703176","0.838798995","0.074927178","0.81096576","0.021978024","0.857600118","0.371296759","0.07267725","0.139622244","0.319975391","0.441769269","0.423604494","0.437059215","0.565541974","0.593013098"
0.153629,"0.07920387","0.130435894","0.081099275","0.044261292","0.013865689","0.024470955","0.183552094","0.189774706","0.156196957","0.058955102","0.522037052","0.531072585","0.469082306","0.456809924","0.251873206","0.717119772","0.524651031","0.881706132","0.900319801","0.083470955","0.237080562","0.716495338","0.261723008","0.59390834","0.1862732","0.023136929","0.808123042","0.287086661","0.741328278","0.48991057","0.483382018","0.129183401","0.39694655","0.194300717","0.710440946","0.08590936","0.319024354","0.140959794","0.148741228","0.380732588","0.890507314","0.804857112","0.164092241","0.454587968","0.2448","0.180116959","0.225446928","0.094444444","0.355184972","0.164017064","0.364671699","0.785164051","0.786773026","0.505600449","0.078800147","0.501658898","0.445420626","0.159023048","0.175452259","0.507961434","0.178037681","0.135759259","0.463772718","0.525168225","0.188648742","0.460250921","0.055647812","0.373699574","0.382829606","0.824812962","0.352307269","0.425699042","0.78586159","0.182690358","0.948509025","0.939301688","0.359196142","0.88522522","0.970095331","0.277167976","0.457640971","0.179684251","0.04752103","0.011101038","0.008412355","0.013913939","0.04432195","0.923342282","0.031963359","0.899526393","0.013330616","0.563432554","0.314577727","0.108405484","0.481206187","0.168487917","0.240677524","0.25532648","0.264067533","0.75902287","0.597863006"
0.089388,"0.023324827","0.040471768","0.044704313","0.028518636","0.013400266","0.014143437","0.034494045","0.107015526","0.152821216","0.013215111","0.409052846","0.470196152","0.451780777","0.179048594","0.407959327","0.556473659","0.490933069","0.830798618","0.840965676","0.083198769","0.242070437","0.785207381","0.62608696","0.771069608","0.495108699","0.797683499","1","0.608452904","0.586393819","0.667909746","1","0.44664917","0.840760875","0.036150411","0.506075706","0.168958538","0.413780769","0.175204085","0.374884748","0.427715424","0.784164548","0.904139941","0.176978165","0.369014857","0.348444445","0.423001949","0.272680918","0.274921875","0.365598944","0.177968033","0.300787774","0.715980182","0.675212816","0.647274752","0.389930379","0.62306276","0.694065148","0.270209011","0.106264493","0.553509861","0.250341674","0.094879398","0.607506141","0.709374708","0.245484772","0.434730922","0.162913711","0.186237315","0.466481201","0.623684166","0.409738287","0.174433962","0.731108556","0.141859177","0.760138012","0.717643387","0.372580656","0.634332885","0.80747852","0.387900558","0.352389568","0.321207341","0.07812333","0.0595935","0.065493576","0.210466882","0.374859017","0.925497848","0.08672127","0.836518064","0.083726706","0.398846457","0.431264267","0.034066464","0.69105646","0.392140378","0.529031474","0.610763925","0.418136421","0.475655752","0.51848787"
0.203196,"0.084818005","0.106566744","0.059860968","0.026483082","0.013424859","0.012806313","0.031631663","0.080112634","0.132902679","0.094971088","0.445805757","0.924885281","0.781984011","0.499959133","0","0.802228845","0.699107117","0.923419726","0.912300545","0.027672769","0.152842541","0.750776835","0.13882864","0.656009033","0.308771672","0.335180408","0.706573907","0.2625301","0.953306433","0.527673538","0.147803042","0.063057264","0.098698463","0.372043876","0.78970299","0.124167771","0.148242725","0.165893376","0.341529836","0.415060786","1","0.809868035","0.182876088","0.445960616","0.528","0.409356725","0.190205733","0.194791666","0.278745723","0.202622349","0.339176652","0.678949334","0.53380771","0.413161992","0.766074495","1","0.561994112","0.247681698","0.19556636","0.234982202","0.223691173","0.148548849","0.427341769","0.71325861","0.287423629","0.417703227","0.369087612","0.439377436","0.398239011","0.881163641","0.275427519","0.084889638","0.827378233","0.221903127","0.847402032","0.907608155","0.258392579","0.83847611","0.981466109","0.39164192","0.303666829","0.300861687","0","0.048499774","0.007815733","0.050470282","0.03389982","0.844495695","0","0.941623354","0.021978024","0.808924457","0.135862486","0.062910429","0.118482165","0.365762832","0.318921177","0.306838979","0.257276387","0.669143859","0.632297429"
0.082243,"0.042152536","0.16105265","0.052289404","0.034197285","0.014646166","0.016001416","0.099742899","0.100442664","0.174270649","0.016467233","0.455574471","0.531702202","0.723404168","0.347535414","0.345196356","0.732105437","0.520116051","0.900493661","0.873776055","0.22186335","0.070407211","0.695952561","0.365217392","0.857226208","0.556997314","0.304676181","0.788483155","0.764540214","0.694847939","0.654247681","0.666720211","0.405869756","0.296739124","0.162585806","0.557906214","0.157839237","0.466754665","0.288963648","0.623417554","0.52455785","0.840310591","0.856618254","0.064655003","0.645971727","0.434086957","0.293668955","0.064467344","0.100657895","0.500432465","0.06617653","0.148478947","0.561897245","0.569035391","0.447533774","0.303016855","0.471589901","0.647249251","0.260113029","0.149873711","0.703720453","0.232907966","0.136126819","0.579071911","0.527876897","0.436278002","0.278421166","0.409331634","0.255053222","0.013587741","0.708073929","0.499879742","0.127912974","0.73996602","0.158887105","0.751278547","0.816864728","0.520576925","0.635021519","0.851153974","0.318909832","0.093881663","0.468613528","0.132628371","0.140857358","0.099435379","0.136732362","0.150839931","0.826318142","0.12009463","0.864760375","0.09253703","0.59840704","0.29362904","0.107476847","0.500382202","0.254479439","0.393604802","0.48310645","0.403121948","0.590016043","0.491213012"
0.260542,"0.042152536","0.16105265","0.052289404","0.034197285","0.014646166","0.016001416","0.099742899","0.100442664","0.174270649","0.016467233","0.455574471","0.531702202","0.723404168","0.347535414","0.345196356","0.732105437","0.520116051","0.900493661","0.873776055","0.22186335","0.070407211","0.695952561","0.365217392","0.857226208","0.556997314","0.304676181","0.788483155","0.764540214","0.694847939","0.654247681","0.666720211","0.405869756","0.296739124","0.162585806","0.557906214","0.157839237","0.466754665","0.288963648","0.623417554","0.52455785","0.840310591","0.856618254","0.064655003","0.645971727","0.434086957","0.293668955","0.064467344","0.100657895","0.500432465","0.06617653","0.148478947","0.561897245","0.569035391","0.447533774","0.303016855","0.471589901","0.647249251","0.260113029","0.149873711","0.703720453","0.232907966","0.136126819","0.579071911","0.527876897","0.436278002","0.278421166","0.409331634","0.255053222","0.013587741","0.708073929","0.499879742","0.127912974","0.73996602","0.158887105","0.751278547","0.816864728","0.520576925","0.635021519","0.851153974","0.318909832","0.093881663","0.468613528","0.132628371","0.140857358","0.099435379","0.136732362","0.150839931","0.826318142","0.12009463","0.864760375","0.09253703","0.59840704","0.29362904","0.107476847","0.500382202","0.254479439","0.393604802","0.48310645","0.403121948","0.590016043","0.491213012"
0.221465,"0.036258801","0.091285507","0.039918158","0.028943418","0.013784966","0.01148772","0.062908453","0.113535825","0.141613762","0.024838352","0.471284257","0.408144982","0.404316648","0.477913255","0.157592608","0.553522059","0.59211773","0.680471741","0.702069088","0.167124134","0.18388433","0.573135158","0.209606992","0.463722201","0.248635365","0.329724663","0.813960619","0.502756732","0.589308272","0.469958953","0.446797623","0.26864434","0.347707405","0.112119948","0.289742742","0.060897377","0.334057057","0.044535347","0.11644272","0.305347193","0.73735575","0.924557063","0.448900696","0.689974176","0.5904","0.474853801","0.215849628","0.55258709","0.404849216","0.207800934","0.254482336","0.650752121","0.56349237","0.453159812","0.312723436","0.240483481","0.390034918","0.310558192","0.179332442","0.582855691","0.246863639","0.155796463","0.654344455","0.912155285","0.389007973","0.41819711","0.256970427","0.189286948","0.47934178","0.629312383","0.491818183","0.412633608","0.586236811","0.405834543","0.692072348","0.744730905","0.399758349","0.642106945","0.667756843","0.383317414","0.071187415","0.406266479","0.005993972","0.081926276","0.013777077","0.074206396","0.143034317","0.781856329","0.197054963","0.691976617","0.004510773","0.370592318","0.374252534","0.148039559","0.588271841","0.322341407","0.377019203","0.250298787","0.375016257","0.64835267","0.421455107"
